experiment_id,run_status,seed,method_family,method_variant,selector_solver,selector_feature_method,selector_preconditioner,adam_selection_mode,training_optimizer,reference_composition,included_references,safe_geometry,safe_training_constraint_mode,safe_epsilon_multiplier,safe_cost_gamma,kl_regularization_lambda,learning_rate,weight_decay,sgd_momentum,selection_method_raw,summary_path,target_medqa_accuracy,base_target_medqa_accuracy,medqa_gain,ood_mcq_ood_accuracy,base_ood_mcq_ood_accuracy,ood_mcq_ood_accuracy_delta,bbq_score,bbq_base_score,bbq_score_delta,bbq_heldout_kl,truthfulqa_score,truthfulqa_base_score,truthfulqa_score_delta,truthfulqa_heldout_kl,mmlu_non_medical_score,mmlu_non_medical_base_score,mmlu_non_medical_score_delta,mmlu_non_medical_heldout_kl,ifeval_score,ifeval_base_score,ifeval_score_delta,mean_reference_score_delta,included_reference_score_delta,mean_reference_kl,worst_reference_kl,realized_heldout_kl,reference_performance_degradation,instruction_performance_degradation,safe_epsilon,safe_rho,safe_reference_curvature_q0,safe_effective_cost_c,safe_approximation_error,safe_approximation_error_squared,safe_selected_reference_budget_gap,safe_selected_epsilon_budget_gap,safe_trace_max_reference_budget_ratio,safe_trace_max_norm_budget_ratio,safe_trace_final_approximation_error,selected_predicted_fisher_cost,selected_predicted_norm_cost,trained_lora_fisher_cost,max_incremental_reference_budget_ratio,max_cumulative_reference_budget_ratio,max_incremental_norm_budget_ratio,max_cumulative_norm_budget_ratio,trajectory_spearman_predicted_fisher_vs_realized_kl,trajectory_spearman_realized_kl_vs_medqa_accuracy,trajectory_spearman_realized_kl_vs_reference_degradation,estimated_selection_flops,estimated_sft_flops,estimated_kl_regularization_flops,estimated_trajectory_diagnostic_flops,estimated_trajectory_generation_flops,estimated_extra_eval_kl_flops,estimated_total_flops,estimated_total_flops_including_selection,train_wallclock_seconds,completed_steps,safe_selected_reference_budget_satisfied,safe_selected_epsilon_budget_satisfied,safe_trace_all_reference_budget_satisfied,safe_trace_all_norm_budget_satisfied,all_incremental_reference_constraints_satisfied,all_incremental_norm_constraints_satisfied,all_cumulative_reference_constraints_satisfied,all_cumulative_norm_constraints_satisfied,flops_accounting_complete
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(T_K),constrained_greedy,low_rank,adam,post_projection,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,2.0,0.1,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm2_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refT_K_gamma0.1_epsm2/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,0.46875,0.4140625,0.0546875,0.54296875,0.5,0.04296875,0.5551181102362205,0.5826771653543307,-0.027559055118110187,11.794300081848785,0.17104120353183083,0.24156189185351593,-0.0705206883216851,2.1439171409576376,0.59375,0.53515625,0.05859375,13.79285159210364,0.5390625,0.5234375,0.015625,-0.013161997813265094,-0.005963469160842547,9.24368960497002,13.79285159210364,5.367576187732173,0.09284270718219234,-0.050000000000000044,0.41816301269531253,2.285136774967012,261.36712646484375,2.285136774967012,3.2896442397222816,10.821759223937988,0.02578432936459496,0.07723704680617124,0.9999956893380084,0.11731561215750609,3.2896442397222816,2.259352445602417,0.010193105787038803,0.00046852760715410113,5.2452080699100545e-06,0.00020503263186986466,4.994646107279365,178.92200256047468,1.0,,0.19999999999999996,1.2194647633115659e+17,1981834222632960.0,0.0,2937975020339200.0,3066005991456768.0,1874263187226624.0,4.232179259223245e+16,1.6426826892338906e+17,434.4974928293377,36.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(T_K),constrained_greedy,low_rank,adam,post_projection,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,2.0,1.0,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm2_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refT_K_gamma1_epsm2/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,0.44921875,0.4140625,0.03515625,0.5859375,0.5,0.0859375,0.6377952755905512,0.5826771653543307,0.055118110236220486,11.905448205201958,0.16382825194347292,0.24156189185351593,-0.077733639910043,2.1651629403935377,0.58203125,0.53515625,0.046875,14.012510843575,0.5338541666666666,0.5234375,0.01041666666666663,0.008086490108725827,-0.015429319955021503,9.361040663056832,14.012510843575,5.414919460521025,0.08038804472752992,-0.0,0.41816301269531253,22.851367749670118,261.36712646484375,22.851367749670118,13.842820801561386,191.62368774414062,14.618772305944532,0.05525851949866087,0.3618580101167327,0.36901592661985594,13.842820801561386,8.232595443725586,0.03217163309454918,0.0006381108541972935,5.210991623713941e-07,2.7924405277951263e-05,4.964610000036907,266.27077108105703,0.9509803921568629,-0.7905694150420948,0.051298917604257706,1.2194647633115659e+17,3476107299471360.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,4.663914968117248e+16,1.685856260123291e+17,689.334633005783,64.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.3984375,0.4140625,-0.015625,0.390625,0.5,-0.109375,0.35826771653543305,0.5826771653543307,-0.22440944881889763,12.128660307155819,0.13560031488602609,0.24156189185351593,-0.10596157696748984,2.2426442281056276,0.5,0.53515625,-0.03515625,14.111951005955538,0.5494791666666666,0.5234375,0.02604166666666663,-0.12184242526212914,-0.07055891348374492,9.494418513738994,14.111951005955538,5.5521459766462735,0.2348344705171147,-0.09999999999999998,0.0021359737396240237,9.847034148103791e-06,431.66180419921875,9.847034148103791e-06,0.03814045049224244,0.0014546939637511969,-0.0007543428941563002,-1.1009417192014365e-06,77.60600067801387,1.4826168790327552,0.03814045049224244,0.000764189928304404,3.382133627383155e-06,0.0006701453821733594,1.2065152130422039,68.05555582463447,190591.9886176264,11110224.795302104,0.9803921568627453,-0.20519567041703082,0.0,1.1295337162683187e+17,3145413652758528.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,1.3846741863882752e+16,1.2680011349071462e+17,642.3763750195503,64.0,False,False,False,False,False,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,43,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,0.40234375,0.37109375,0.03125,0.49609375,0.55078125,-0.0546875,0.452755905511811,0.5590551181102362,-0.10629921259842523,11.747029319522888,0.17299184516656618,0.2548059308998715,-0.08181408573330534,2.1125621471025275,0.55859375,0.52734375,0.03125,13.819471172988415,0.5452261306532663,0.5125628140703518,0.03266331658291455,-0.05228776611057686,-0.02528204286665267,9.22635421320461,13.819471172988415,5.744726891318957,0.02057120492188602,0.08333333333333337,0.002156809139251709,4.734489689787188e-06,203.55404663085938,4.734489689787188e-06,0.03031149037728442,0.000918786448892206,-0.00047621640763690574,-9.35781187294701e-07,101.58439210035354,1.4023285716425935,0.03031149037728442,0.00048095089732669294,3.2616940188745502e-06,0.0006800960400141776,2.479470066768208,143.6471688767681,185785.6841368719,11202702.29570287,0.9436274509803922,0.33541019662496846,0.20519567041703082,1.1295337177070501e+17,3241928314355712.0,0.0,4793409119838208.0,3832507489320960.0,1888146002460672.0,4.621770509655245e+16,1.5917107686725747e+17,664.8008586820215,64.0,False,False,False,False,False,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,44,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed44_pct25.6_seed44/summary.json,0.44921875,0.43359375,0.015625,0.46484375,0.55078125,-0.0859375,0.4448818897637795,0.5787401574803149,-0.13385826771653542,12.547727574826538,0.12642589264506884,0.2539129749412385,-0.12748708229616965,2.340110669287163,0.56640625,0.546875,0.01953125,14.368232433994612,0.5,0.4975124378109453,0.002487562189054715,-0.08060470000423502,-0.05397791614808482,9.752023559369437,14.368232433994612,5.60968843790201,0.12627870903606195,-0.1428571428571428,0.0021919071197509764,5.716016657280233e-06,237.94642639160156,5.716016657280233e-06,0.027361828711346774,0.0007486696704290807,-0.0003686765023492254,-1.1052038005284709e-06,65.49883496545928,1.4600744023991274,0.027361828711346774,0.0003743925190065056,3.5074322113359813e-06,0.0006059104343876243,1.9213501698862192,106.00221635391902,181290.26358874032,10371902.152267266,0.9779411764705884,0.9746794344808964,0.6668859288553503,1.1295337177070501e+17,3224637143285760.0,0.0,4549157473370112.0,3832507489320960.0,1872988517564416.0,4.594100479411814e+16,1.5889437656482317e+17,623.2815071251243,64.0,False,False,False,False,False,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,0.5,0.1,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.4453125,0.4140625,0.03125,0.49609375,0.5,-0.00390625,0.484251968503937,0.5826771653543307,-0.09842519685039369,11.569885446643578,0.13267776695762695,0.24156189185351593,-0.10888412489588897,2.2871006532037765,0.578125,0.53515625,0.04296875,13.861498611668745,0.5494791666666666,0.5234375,0.02604166666666663,-0.05478019058209422,-0.032957687447944486,9.2394949038387,13.861498611668745,5.421747955621457,0.1723344705171147,-0.0,0.0021418948173522953,6.561483018684653e-05,286.0458984375,6.561483018684653e-05,0.03077991076342021,0.0009474029066041112,-0.0005211471464053962,-1.4150945218442523e-06,8.942531336487388,1.6169062431804757,0.03077991076342021,0.0005867619765922427,3.7089512261445634e-06,0.0006634307210333645,0.17923534640995006,10.11098739635783,189303.22426634163,11061571.9777489,0.8897058823529413,-0.22360679774997896,0.22360679774997896,1.1295337162683187e+17,3300369147346944.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,1.4001697358471168e+16,1.2695506898530304e+17,686.8543118499219,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,43,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,0.5,0.1,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed43,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,0.43359375,0.37109375,0.0625,0.52734375,0.55078125,-0.0234375,0.4881889763779528,0.5590551181102362,-0.07086614173228345,11.736900317074433,0.16152769023894303,0.2548059308998715,-0.09327824066092849,2.214228825762093,0.58984375,0.52734375,0.0625,14.106196363766989,0.550251256281407,0.5125628140703518,0.03768844221105527,-0.033881460797737316,-0.015389120330464245,9.352441835534504,14.106196363766989,5.844280123710632,0.02057120492188602,0.04166666666666674,0.002106985664367676,4.10326693751788e-05,184.8572998046875,4.10326693751788e-05,0.029679326332941833,0.0008808624115772545,-0.0004791630261964226,-1.2035766873135979e-06,12.677595366753122,1.5422263282223834,0.029679326332941833,0.0005201956955716014,3.423270982239046e-06,0.0006788388709537685,0.2931537185585124,16.54386325069085,196258.68580528768,11589150.368692951,0.9779411764705884,0.6324555320336759,0.4472135954999579,1.1295337177070501e+17,3391397187354624.0,0.0,4793409119838208.0,3832507489320960.0,1888146002460672.0,4.636717396955136e+16,1.593205457402564e+17,671.3186173755676,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,44,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,0.5,0.1,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed44_pct25.6_seed44/summary.json,0.4765625,0.43359375,0.04296875,0.50390625,0.55078125,-0.046875,0.4645669291338583,0.5787401574803149,-0.11417322834645666,11.88841610255204,0.14335470516108856,0.2539129749412385,-0.11055826978014993,2.0924930243346997,0.58203125,0.546875,0.03515625,13.518704379598299,0.5,0.4975124378109453,0.002487562189054715,-0.06319174937553552,-0.037701009890074966,9.166537835495012,13.518704379598299,5.231067208143381,0.008096890854243755,-0.1428571428571428,0.0021919071197509764,5.716016657280233e-05,237.94642639160156,5.716016657280233e-05,0.03186454964526652,0.0010153495240956545,-0.0005042857266813288,-1.2961456193291093e-06,9.82233492956443,1.5395596911175524,0.03186454964526652,0.0005614458932541311,3.6983740301366197e-06,0.0005883129197172821,0.18826261113642123,10.292358385064787,177628.66071969442,9892779.968438663,0.9240196078431374,0.35909242322980395,0.6324555320336759,1.1295337177070501e+17,3467627975196672.0,0.0,4549157473370112.0,3832507489320960.0,1872988517564416.0,4.618399562602906e+16,1.5913736739673408e+17,649.5028775949031,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,0.5,1.0,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.46484375,0.4140625,0.05078125,0.53125,0.5,0.03125,0.5196850393700787,0.5826771653543307,-0.06299212598425197,11.731749877529195,0.14951490639931536,0.24156189185351593,-0.09204698545420056,2.2743261228651237,0.59765625,0.53515625,0.0625,13.608310749133429,0.5520833333333334,0.5234375,0.02864583333333337,-0.030846370479484176,-0.014773492727100282,9.204795583175915,13.608310749133429,5.438883959078321,0.20284260935941917,-0.050000000000000044,0.0021584694862365724,0.0006726727522415848,288.7633056640625,0.0006726727522415848,1392.352505653651,1938645.5,-0.00046989590120783136,-2.4920126389804452e-06,1.6985482706751425,2.0697650603367657,1392.352505653651,0.0011425686534494162,4.8215079004876316e-06,0.000643200590275228,0.016565894105656634,0.9561864786879727,179406.62281778848,10617976.387098862,0.9338235294117648,0.22360679774997896,0.15389675281277312,1.1295337162683187e+17,3640955339046912.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,1.4342283550171136e+16,1.27295655177003e+17,687.8260878361762,64.0,False,False,False,False,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,43,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,0.5,1.0,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed43,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,0.44921875,0.37109375,0.078125,0.54296875,0.55078125,-0.0078125,0.4881889763779528,0.5590551181102362,-0.07086614173228345,11.998590379249393,0.16597401490554184,0.2548059308998715,-0.08883191599432969,2.1755401822490117,0.59765625,0.52734375,0.0703125,14.170874066650867,0.5402010050251256,0.5125628140703518,0.027638190954773822,-0.029795185908871046,-0.009259707997164843,9.448334876049758,14.170874066650867,5.910155579447746,0.018029447478167815,0.08333333333333337,0.002106985664367676,0.00041032669375178803,184.8572998046875,0.00041032669375178803,35.93120529110978,1291.051513671875,-0.0005461871669768036,-2.161629538587858e-06,2.331103180206939,1.9738411021417073,35.93120529110978,0.0009565138607285917,4.3813238335133065e-06,0.0006536798900924623,0.028042760565934036,1.5930718133777613,188565.83499566457,10950280.166791555,0.9730392156862746,0.7905694150420948,0.5642880936468347,1.1295337177070501e+17,3679195428913152.0,0.0,4793409119838208.0,3832507489320960.0,1888146002460672.0,4.665497221110989e+16,1.596083439818149e+17,656.4298233110458,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,44,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,0.5,1.0,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed44_pct25.6_seed44/summary.json,0.4765625,0.43359375,0.04296875,0.515625,0.55078125,-0.03515625,0.4645669291338583,0.5787401574803149,-0.11417322834645666,12.081774105862996,0.12619431037880655,0.2539129749412385,-0.12771866456243194,2.24823800366165,0.58984375,0.546875,0.04296875,13.48156063258648,0.5,0.4975124378109453,0.002487562189054715,-0.06630771430296287,-0.04237495728121597,9.270524247370375,13.48156063258648,5.364163499612075,0.026278709036061942,-0.09523809523809523,0.0021919071197509764,0.0005716016657280233,237.94642639160156,0.0005716016657280233,1409.9711876488825,1988018.75,-0.0004329447493327353,-2.2624212122020987e-06,1.7574208212838007,1.9418010385788356,1409.9711876488825,0.0010045464150607586,4.664649623009609e-06,0.0006119562312960625,0.018551165226240625,1.070599104214718,174179.7606956562,10419504.317019189,0.9093137254901962,0.09999999999999998,0.7826237921249264,1.1295337177070501e+17,3679029167652864.0,0.0,4549157473370112.0,3832507489320960.0,1872988517564416.0,4.639539681848525e+16,1.5934876858919027e+17,666.5350380521268,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,1.0,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,0.41015625,0.4140625,-0.00390625,0.49609375,0.5,-0.00390625,0.452755905511811,0.5826771653543307,-0.12992125984251968,12.10570139647156,0.12674011022253115,0.24156189185351593,-0.11482178163098478,2.428067843832293,0.55859375,0.53515625,0.0234375,14.227448150515556,0.5546875,0.5234375,0.03125,-0.07376851382450149,-0.04569214081549239,9.58707246360647,14.227448150515556,5.716974221023858,0.17432570906749306,-0.09999999999999998,0.004283789634704591,2.6245932074738613e-05,286.0458984375,2.6245932074738613e-05,0.028899408308871707,0.0008351758006028831,-0.00040623771610808564,5.519696947267678e-06,16.478121140878986,0.398426137853352,0.028899408308871707,0.00043248364818282425,3.655729869933566e-06,0.0006445238832384348,0.4412049017020835,24.55709636842279,46689.589374292846,2669703.218381518,0.9583333333333335,-0.20519567041703082,0.051298917604257706,1.1295337162683187e+17,3110665049358336.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,1.381199326048256e+16,1.2676536488731443e+17,696.7803576588631,64.0,False,True,False,True,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,43,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,1.0,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed43,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed43_pct25.6_seed43/summary.json,0.39453125,0.37109375,0.0234375,0.50390625,0.55078125,-0.046875,0.468503937007874,0.5590551181102362,-0.09055118110236221,12.333743385755485,0.18281557894118472,0.2548059308998715,-0.0719903519586868,2.1954411198561514,0.546875,0.52734375,0.01953125,13.795088772972425,0.5251256281407035,0.5125628140703518,0.012562814070351758,-0.047670094353683,-0.026229550979343402,9.441424426194688,13.795088772972425,5.837075124184291,0.022799368914755924,0.04166666666666674,0.004213971328735352,1.641306775007152e-05,184.8572998046875,1.641306775007152e-05,0.02919071553723864,0.0008520978735759854,-0.00043827843288574614,5.507472678358973e-06,27.703019122532215,0.37970369490183,0.02919071553723864,0.00045469150063581765,3.37130450134282e-06,0.0006401261198334396,0.7106263437759949,39.00100393058148,48160.845261418115,2749853.941531621,0.7132352941176472,0.35355339059327373,0.15389675281277312,1.1295337177070501e+17,3284906850140160.0,0.0,4793409119838208.0,3832507489320960.0,1888146002460672.0,4.62606836323369e+16,1.5921405540304192e+17,667.3348127938807,64.0,False,True,False,True,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,44,SAFE,SAFE-(T_K),greedy_marginal,low_rank,sgd,none,adamw,T_K,"truthfulqa,mmlu_non_medical",reference,none,1.0,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refT_K_gamma0.01_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,0.4765625,0.43359375,0.04296875,0.51171875,0.55078125,-0.0390625,0.48031496062992124,0.5787401574803149,-0.09842519685039369,12.243947847621648,0.1501903401158544,0.2539129749412385,-0.1037226348253841,2.066286789948266,0.578125,0.546875,0.03125,13.700324666996798,0.5024875621890548,0.4975124378109453,0.004975124378109486,-0.056965943891925934,-0.03623631741269205,9.336853101522237,13.700324666996798,5.308445389454182,0.008096890854243755,-0.19047619047619047,0.004383814239501953,2.2864066629120932e-05,237.94642639160156,2.2864066629120932e-05,0.030143652828698318,0.0009086398058570921,-0.0004110436901856122,6.013783405275606e-06,18.977705542173368,0.37414533748956985,0.030143652828698318,0.00043390775681473315,3.595130237954436e-06,0.0006016256520524621,0.47207796717642314,26.31315162833713,44271.76794022092,2534042.3224387965,0.9509803921568629,0.6999999999999998,0.5642880936468347,1.1295337177070501e+17,3284906850140160.0,0.0,4549157473370112.0,3832507489320960.0,1872988517564416.0,4.600127450097254e+16,1.5895464627167757e+17,654.9925048574805,64.0,False,True,False,True,True,False,False,False,True
